sample_id,model,faithfulness,coverage,temporal,overall,unverifiable_rate,caption,visualization
levir-cc_test_000362,Guided,0.8170872188699945,0.625,1.0,0.805647970378497,0.0,new houses are built along the road .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000362/overview_A_B_reference.png
levir-cc_test_000362,Change-Agent,0.8170872188699945,0.625,1.0,0.805647970378497,0.0,some houses are built along the road,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000362/overview_A_B_reference.png
levir-cc_test_000363,Draft,0.8693649685973482,1.0,1.0,0.9281507327285416,0.0,some houses are built in the woods in the upper left corner of the scene .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000363/overview_A_B_reference.png
levir-cc_test_000363,Guided,0.8693649685973482,1.0,1.0,0.9281507327285416,0.0,some houses are built in the woods in the upper left corner of the scene .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000363/overview_A_B_reference.png
levir-cc_test_000363,Change-Agent,0.8693649685973482,1.0,1.0,0.9281507327285416,0.0,two houses are built in the top left corner of the scene,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000363/overview_A_B_reference.png
levir-cc_test_000366,Draft,0.6366750078198311,1.0,1.0,0.8001712543009072,0.5,some houses are built in the woods along the road .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000366/overview_A_B_reference.png
levir-cc_test_000366,Guided,0.6366750078198311,1.0,1.0,0.8001712543009072,0.5,new houses have been built along the road in the wooded area .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000366/overview_A_B_reference.png
levir-cc_test_000366,Change-Agent,0.6366750078198311,1.0,1.0,0.8001712543009072,0.5,two houses are built in the woods along the road,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000366/overview_A_B_reference.png
levir-cc_test_000374,Draft,0.31946100946541034,1.0,0.5628263139575357,0.5382688179974828,0.0,a row of houses is built on the bareland along the road .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000374/overview_A_B_reference.png
levir-cc_test_000374,Guided,0.31946100946541034,1.0,0.5628263139575357,0.5382688179974828,0.0,a row of houses is built on the bareland along the road .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000374/overview_A_B_reference.png
levir-cc_test_000374,Change-Agent,0.31946100946541034,1.0,0.5628263139575357,0.5382688179974828,0.0,two houses are built on the bareland along the road,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000374/overview_A_B_reference.png
levir-cc_test_000376,Draft,0.5350979090607368,1.0,1.0,0.7443038499834054,1.0,some houses are built in the woods .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000376/overview_A_B_reference.png
levir-cc_test_000376,Guided,0.5350979090607368,1.0,1.0,0.7443038499834054,1.0,some houses are built in the woods .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000376/overview_A_B_reference.png
levir-cc_test_000376,Change-Agent,0.5350979090607368,1.0,1.0,0.7443038499834054,1.0,some houses are built in the woods,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000376/overview_A_B_reference.png
levir-cc_test_000379,Draft,0.606890189591551,1.0,1.0,0.7837896042753532,1.0,some houses are built in the upper left corner of the scene .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000379/overview_A_B_reference.png
levir-cc_test_000379,Guided,0.606890189591551,1.0,1.0,0.7837896042753532,1.0,some houses are built in the upper left corner of the scene .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000379/overview_A_B_reference.png
levir-cc_test_000379,Change-Agent,0.606890189591551,1.0,1.0,0.7837896042753532,1.0,some houses are built in the corner of the scene,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000379/overview_A_B_reference.png
levir-cc_test_000385,Draft,0.3966183388601835,1.0,1.0,0.668140086373101,0.0,a building appears in the woods in the lower-left corner .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000385/overview_A_B_reference.png
levir-cc_test_000385,Guided,0.3966183388601835,1.0,1.0,0.668140086373101,0.0,a building appears in the woods in the lower-left corner .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000385/overview_A_B_reference.png
levir-cc_test_000385,Change-Agent,0.3966183388601835,1.0,1.0,0.668140086373101,0.0,two houses are built in the woods along the road,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000385/overview_A_B_reference.png
levir-cc_test_000389,Draft,0.5859236067481901,1.0,0.9862886788956828,0.7695157194906412,0.5,some houses are built along the road and some trees are removed .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000389/overview_A_B_reference.png
levir-cc_test_000389,Guided,0.5859236067481901,1.0,0.9862886788956828,0.7695157194906412,0.5,some houses are built along the road and some trees are removed .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000389/overview_A_B_reference.png
levir-cc_test_000389,Change-Agent,0.5859236067481901,1.0,0.9862886788956828,0.7695157194906412,0.5,some houses are built along the road,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000389/overview_A_B_reference.png
levir-cc_test_000390,Draft,0.4290403682719547,0.5,1.0,0.5609722025495751,0.0,a building appears in the forest in the upper right corner of the scene .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000390/overview_A_B_reference.png
levir-cc_test_000390,Guided,0.0,0.0,,0.0,0.0,no change has occurred .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000390/overview_A_B_reference.png
levir-cc_test_000390,Change-Agent,0.4290403682719547,0.5,1.0,0.5609722025495751,0.0,two houses are built in the woods along the road,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000390/overview_A_B_reference.png
levir-cc_test_000393,Draft,0.6468792919273615,1.0,1.0,0.8057836105600489,0.5,some houses are built along the road .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000393/overview_A_B_reference.png
levir-cc_test_000393,Guided,0.6468792919273615,1.0,1.0,0.8057836105600489,0.5,new houses are built along the road .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000393/overview_A_B_reference.png
levir-cc_test_000393,Change-Agent,0.32343964596368074,1.0,0.5,0.5278918052800244,0.5,two houses are built by the road,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000393/overview_A_B_reference.png
levir-cc_test_000395,Draft,0.7329013157894737,0.75,1.0,0.7905957236842106,0.5,some houses are built in the woods along the road .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000395/overview_A_B_reference.png
levir-cc_test_000395,Guided,0.7329013157894737,0.75,1.0,0.7905957236842106,0.5,new houses are built in the woods along the road .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000395/overview_A_B_reference.png
levir-cc_test_000395,Change-Agent,0.7329013157894737,0.75,1.0,0.7905957236842106,0.5,some houses are built along the road,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000395/overview_A_B_reference.png
levir-cc_test_000402,Draft,0.3760566441202632,1.0,0.8977055449330784,0.6363722632527604,0.0,some houses are built in the woods along the road .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000402/overview_A_B_reference.png
levir-cc_test_000402,Guided,0.3760566441202632,1.0,0.8977055449330784,0.6363722632527604,0.0,new houses have been built in the wooded area along the road .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000402/overview_A_B_reference.png
levir-cc_test_000402,Change-Agent,0.3760566441202632,1.0,0.8977055449330784,0.6363722632527604,0.0,two houses appear along the road,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000402/overview_A_B_reference.png
levir-cc_test_000412,Draft,0.6962616822429906,0.8,1.0,0.7829439252336449,0.5,some trees are removed and some houses are built along the road .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000412/overview_A_B_reference.png
levir-cc_test_000412,Guided,0.6962616822429906,0.8,1.0,0.7829439252336449,0.5,some trees are removed and houses are built along the road .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000412/overview_A_B_reference.png
levir-cc_test_000412,Change-Agent,0.6962616822429906,0.8,1.0,0.7829439252336449,1.0,two villas are built by the roadside,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000412/overview_A_B_reference.png
levir-cc_test_000413,Draft,0.0,0.0,,0.0,0.0,the two scenes seem identical .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000413/overview_A_B_reference.png
levir-cc_test_000413,Guided,0.0,0.0,,0.0,0.0,the two scenes seem identical .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000413/overview_A_B_reference.png
levir-cc_test_000413,Change-Agent,0.46965073137126334,1.0,0.9713408393039918,0.7025760701149932,0.5,two houses appear in the woods along the road,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000413/overview_A_B_reference.png
levir-cc_test_000416,Draft,0.7196784368028311,0.8888888888888888,1.0,0.8180453624637793,0.5,some houses are built along the road and some trees are removed .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000416/overview_A_B_reference.png
levir-cc_test_000416,Guided,0.7196784368028311,0.8888888888888888,1.0,0.8180453624637793,0.5,some houses are built along the road and some trees are removed .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000416/overview_A_B_reference.png
levir-cc_test_000416,Change-Agent,0.7196784368028311,0.8888888888888888,1.0,0.8180453624637793,0.5,some houses are built along the road,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000416/overview_A_B_reference.png
levir-cc_test_000421,Draft,0.5282721644925934,1.0,1.0,0.7405496904709263,1.0,a villa is built in the upper right corner of the scene .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000421/overview_A_B_reference.png
levir-cc_test_000421,Guided,0.5282721644925934,1.0,1.0,0.7405496904709263,1.0,a villa is built in the upper right corner of the scene .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000421/overview_A_B_reference.png
levir-cc_test_000421,Change-Agent,0.5282721644925934,1.0,1.0,0.7405496904709263,0.5,two buildings appear in the woods along the road,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000421/overview_A_B_reference.png
levir-cc_test_000436,Draft,0.7471308883970913,0.8,1.0,0.8109219886184003,0.0,a row of houses is built at the edge of the woods .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000436/overview_A_B_reference.png
levir-cc_test_000436,Guided,0.7471308883970913,0.8,1.0,0.8109219886184003,0.0,a row of houses is built at the edge of the woods .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000436/overview_A_B_reference.png
levir-cc_test_000436,Change-Agent,0.40975612269820305,0.2,0.3607176581680831,0.34750939911762835,1.0,a road is built in the forest and some trees are removed,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000436/overview_A_B_reference.png
levir-cc_test_000443,Draft,0.6394957983193277,0.8571428571428571,1.0,0.7660084033613446,1.0,a row of houses is built at the bottom .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000443/overview_A_B_reference.png
levir-cc_test_000443,Guided,0.6394957983193277,0.8571428571428571,1.0,0.7660084033613446,1.0,a row of houses is built at the bottom .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000443/overview_A_B_reference.png
levir-cc_test_000443,Change-Agent,0.39831338787986864,1.0,0.6058772687986171,0.5902478170936512,0.5,a road with villas built along appears at the bottom,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000443/overview_A_B_reference.png
levir-cc_test_000454,Draft,0.7663636233088968,1.0,0.9984868136619109,0.8711973555522755,0.0,all trees are removed and a road with villas built along appears .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000454/overview_A_B_reference.png
levir-cc_test_000454,Guided,0.7663636233088968,1.0,0.9984868136619109,0.8711973555522755,0.0,all trees are removed and a road with villas built along appears .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000454/overview_A_B_reference.png
levir-cc_test_000454,Change-Agent,0.7663636233088968,1.0,0.9984868136619109,0.8711973555522755,0.0,the vegetation has been removed and a road with many villas built along,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000454/overview_A_B_reference.png
levir-cc_test_000459,Draft,0.7678297724514989,0.9411764705882353,0.9158302629907255,0.8407665450935283,0.0,a road is built across the forest and villas are built on both sides of the road .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000459/overview_A_B_reference.png
levir-cc_test_000459,Guided,0.7678297724514989,0.9411764705882353,0.9158302629907255,0.8407665450935283,0.0,a road and multiple villas have been built across the forest .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000459/overview_A_B_reference.png
levir-cc_test_000459,Change-Agent,0.7678297724514989,0.9411764705882353,0.9158302629907255,0.8407665450935283,0.0,the vegetation has been removed and a cross road with villas built along,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000459/overview_A_B_reference.png
levir-cc_test_000466,Draft,0.4713333333333333,1.0,1.0,0.7092333333333334,0.0,a small house appears in the forest .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000466/overview_A_B_reference.png
levir-cc_test_000466,Guided,0.4713333333333333,1.0,1.0,0.7092333333333334,0.0,a small house appears in the forest .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000466/overview_A_B_reference.png
levir-cc_test_000466,Change-Agent,0.0,0.0,,0.0,0.0,the scene is the same as before,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000466/overview_A_B_reference.png
levir-cc_test_000475,Draft,0.685924058820411,1.0,0.99594682230869,0.8264475968129641,0.5,a road with villas built around is built in the woods .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000475/overview_A_B_reference.png
levir-cc_test_000475,Guided,0.685924058820411,1.0,0.99594682230869,0.8264475968129641,0.5,a road with villas built around is built in the woods .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000475/overview_A_B_reference.png
levir-cc_test_000475,Change-Agent,0.685924058820411,1.0,0.99594682230869,0.8264475968129641,0.5,a road is built across the forest and several houses are built around it,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000475/overview_A_B_reference.png
levir-cc_test_000487,Draft,0.44079727652097517,0.5,1.0,0.5674385020865363,0.0,a building with a playground appears in the bareland at the bottom left corner .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000487/overview_A_B_reference.png
levir-cc_test_000487,Guided,0.44079727652097517,0.5,1.0,0.5674385020865363,0.0,a building with a playground appears in the bareland at the bottom left corner .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000487/overview_A_B_reference.png
levir-cc_test_000487,Change-Agent,0.44079727652097517,0.5,1.0,0.5674385020865363,0.0,a building appears in the bottom right corner of the scene,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000487/overview_A_B_reference.png
levir-cc_test_000488,Draft,0.6142641346568839,1.0,1.0,0.7878452740612862,1.0,some buildings appear in the forest .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000488/overview_A_B_reference.png
levir-cc_test_000488,Guided,0.6142641346568839,1.0,1.0,0.7878452740612862,1.0,some buildings appear in the forest .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000488/overview_A_B_reference.png
levir-cc_test_000488,Change-Agent,0.6142641346568839,1.0,1.0,0.7878452740612862,1.0,two houses are built in the forest,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000488/overview_A_B_reference.png
levir-cc_test_000489,Draft,0.0,0.0,,0.0,0.0,the two scenes seem identical .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000489/overview_A_B_reference.png
levir-cc_test_000489,Guided,0.5179507337526206,1.0,1.0,0.7348729035639414,1.0,a building appears in the upper left corner of the scene .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000489/overview_A_B_reference.png
levir-cc_test_000489,Change-Agent,0.5179507337526206,1.0,1.0,0.7348729035639414,1.0,a house appears in the upper left corner of the scene,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000489/overview_A_B_reference.png
levir-cc_test_000500,Draft,0.5609481915933529,0.5,1.0,0.6335215053763441,1.0,a villa is built in the upper left corner of the scene .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000500/overview_A_B_reference.png
levir-cc_test_000500,Guided,0.5609481915933529,0.5,1.0,0.6335215053763441,1.0,a villa is built in the upper left corner of the scene .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000500/overview_A_B_reference.png
levir-cc_test_000500,Change-Agent,0.5609481915933529,0.5,1.0,0.6335215053763441,1.0,two houses are built by the roadside,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000500/overview_A_B_reference.png
levir-cc_test_000528,Draft,0.7145813510941961,1.0,1.0,0.8430197431018078,0.5,a row of houses is built along the road .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000528/overview_A_B_reference.png
levir-cc_test_000528,Guided,0.7145813510941961,1.0,1.0,0.8430197431018078,0.5,a row of houses is built along the road .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000528/overview_A_B_reference.png
levir-cc_test_000528,Change-Agent,0.7145813510941961,1.0,1.0,0.8430197431018078,0.5,some houses are built along the road,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000528/overview_A_B_reference.png
levir-cc_test_000552,Draft,0.5406468406651036,1.0,0.5211692029531414,0.6515896029564353,0.5,a road with many houses around is built to replace the former forest .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000552/overview_A_B_reference.png
levir-cc_test_000552,Guided,0.5406468406651036,1.0,0.5211692029531414,0.6515896029564353,0.5,a road with many houses around is built to replace the former forest .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000552/overview_A_B_reference.png
levir-cc_test_000552,Change-Agent,0.6757452329230027,0.9615384615384616,1.0,0.8120444934922669,0.5,massive houses along the roads appear in the desert,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000552/overview_A_B_reference.png
levir-cc_test_000558,Draft,0.5826358411270437,1.0,0.9924690393841348,0.768943520496701,1.0,a road is built and many villas are constructed on both sides of it .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000558/overview_A_B_reference.png
levir-cc_test_000558,Guided,0.5826358411270437,1.0,0.9924690393841348,0.768943520496701,1.0,a road is built and several villas are constructed on both sides of it .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000558/overview_A_B_reference.png
levir-cc_test_000558,Change-Agent,0.5826358411270437,1.0,0.9924690393841348,0.768943520496701,1.0,the vegetation is removed and a road with many houses around is built,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000558/overview_A_B_reference.png
levir-cc_test_000564,Draft,0.0,0.0,0.0,0.0,0.0,a building appears at the top right corner of the scene .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000564/overview_A_B_reference.png
levir-cc_test_000564,Guided,0.0,0.0,0.0,0.0,0.0,a building appears at the top right corner of the scene .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000564/overview_A_B_reference.png
levir-cc_test_000564,Change-Agent,0.0,0.0,0.0,0.0,0.0,a building with a parking lot is built on the bareland,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000564/overview_A_B_reference.png
levir-cc_test_000613,Draft,0.44289096648858667,1.0,1.0,0.6935900315687227,0.0,a road appears in the bottom right corner of the scene .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000613/overview_A_B_reference.png
levir-cc_test_000613,Guided,0.44289096648858667,1.0,1.0,0.6935900315687227,0.0,a road appears in the bottom right corner of the scene .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000613/overview_A_B_reference.png
levir-cc_test_000613,Change-Agent,0.44289096648858667,1.0,1.0,0.6935900315687227,0.0,the vegetation has been removed and a road is built,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000613/overview_A_B_reference.png
levir-cc_test_000622,Draft,0.6805544116133018,0.9354838709677419,1.0,0.8081758941292515,0.5,massive houses along the roads replace the forest .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000622/overview_A_B_reference.png
levir-cc_test_000622,Guided,0.6805544116133018,0.9354838709677419,1.0,0.8081758941292515,0.5,massive houses along the roads replace the forest .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000622/overview_A_B_reference.png
levir-cc_test_000622,Change-Agent,0.7998015913301655,1.0,1.0,0.889890875231591,0.5,the vegetation disappears and two roads with rows of villas built along,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000622/overview_A_B_reference.png
levir-cc_test_000623,Draft,0.6575210084033614,0.9473684210526315,1.0,0.7984786598850067,1.0,the vegetation is replaced by a residential area .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000623/overview_A_B_reference.png
levir-cc_test_000623,Guided,0.6575210084033614,0.9473684210526315,1.0,0.7984786598850067,1.0,the vegetation is replaced by a residential area .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000623/overview_A_B_reference.png
levir-cc_test_000623,Change-Agent,0.6543706754686371,1.0,1.0,0.8099038715077505,1.0,the vegetation disappears and a road with many houses built along,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000623/overview_A_B_reference.png
levir-cc_test_000647,Draft,0.7669626888570595,1.0,1.0,0.8718294788713827,0.3333333333333333,a road with a branch is built and some houses are built on the bareland along the road .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000647/overview_A_B_reference.png
levir-cc_test_000647,Guided,0.7669626888570595,1.0,1.0,0.8718294788713827,0.3333333333333333,a road with a branch is built and some houses are built on the bareland along the road .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000647/overview_A_B_reference.png
levir-cc_test_000647,Change-Agent,0.8164424065821049,0.3333333333333333,1.0,0.7323766569534911,0.0,a t-shaped road is built with a branch of the road,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000647/overview_A_B_reference.png
levir-cc_test_000652,Draft,0.6795794561933535,0.9615384615384616,1.0,0.8141533162909599,0.5,massive houses along the roads appear in the desert .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000652/overview_A_B_reference.png
levir-cc_test_000652,Guided,0.6795794561933535,0.9615384615384616,1.0,0.8141533162909599,0.5,massive houses along the roads appear in the desert .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000652/overview_A_B_reference.png
levir-cc_test_000652,Change-Agent,0.6795794561933535,0.9615384615384616,1.0,0.8141533162909599,0.5,massive houses along the roads appear in the desert,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000652/overview_A_B_reference.png
levir-cc_test_000657,Draft,,0.0,,0.0,1.0,some trees disappear and a basketball court appears .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000657/overview_A_B_reference.png
levir-cc_test_000657,Guided,,0.0,,0.0,1.0,a basketball court appears and some trees disappear .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000657/overview_A_B_reference.png
levir-cc_test_000657,Change-Agent,0.37806086341118184,1.0,1.0,0.6579334748761501,0.0,some houses are built at the bottom corner of the scene,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000657/overview_A_B_reference.png
levir-cc_test_000665,Draft,0.2627627755939156,1.0,0.5,0.4945195265766536,0.5,many houses are built on the bareland between the roads .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000665/overview_A_B_reference.png
levir-cc_test_000665,Guided,0.2627627755939156,1.0,0.5,0.4945195265766536,0.5,many houses are built on the bareland between the roads .,/root/autodl-tmp/mga-artifacts/segearth-ov3/building-road-100x3-v3/scenes/levir-cc-test-000665/overview_A_B_reference.png
